#node	date	numeric date
NODE_0001057	2014-12-31	2014.999346
KY426685_1	2015-01-01	2015.000000
KU296333_1	2015-01-19	2015.050685
NODE_0001058	2013-09-24	2013.728792
NODE_0001059	2013-10-12	2013.780131
NODE_0001060	2014-11-15	2014.872786
KU296527_1	2015-03-16	2015.204110
NODE_0001061	2014-12-04	2014.924125
KU296766_1	2015-03-15	2015.201370
KU296645_1	2015-02-28	2015.160274
NODE_0001062	2013-10-31	2013.831470
NODE_0001063	2014-12-17	2014.960989
KU296721_1	2015-02-09	2015.108219
KU296500_1	2015-01-05	2015.012329
NODE_0001064	2013-11-19	2013.882810
NODE_0001065	2013-12-07	2013.934149
KU296497_1	2015-01-05	2015.012329
KU296489_1	2015-03-21	2015.217808
NODE_0001066	2013-12-07	2013.934149
KU296748_1	2015-01-05	2015.012329
NODE_0001067	2013-12-26	2013.985489
KU296808_1	2015-01-01	2015.001370
NODE_0001068	2013-12-26	2013.985489
KU296508_1	2015-01-03	2015.006849
KU296311_1	2015-03-02	2015.165753
NODE_0001069	2014-01-03	2014.005861
KU296547_1	2015-03-18	2015.209589
NODE_0001070	2014-04-23	2014.308961
NODE_0001071	2014-05-12	2014.360301
KU296461_1	2015-03-16	2015.204110
NODE_0001072	2014-05-25	2014.396252
KU296798_1	2015-03-14	2015.198630
NODE_0001073	2014-09-30	2014.745570
KU296439_1	2015-03-24	2015.226027
KU296688_1	2015-03-14	2015.198630
NODE_0001074	2014-05-12	2014.360301
NODE_0001075	2014-05-31	2014.411640
KU296840_1	2015-03-03	2015.168493
NODE_0001076	2014-05-31	2014.411640
KU296699_1	2015-03-31	2015.245205
NODE_0001077	2014-06-18	2014.462979
KU296676_1	2015-02-26	2015.154795
KU296299_1	2015-03-02	2015.165753
NODE_0001078	2014-06-29	2014.490440
KU296829_1	2015-03-03	2015.168493
NODE_0001079	2014-07-17	2014.541779
KU296418_1	2015-03-07	2015.179452
NODE_0001080	2015-03-10	2015.188387
KU296784_1	2015-03-29	2015.239726
KU296559_1	2015-04-08	2015.267123
NODE_0001081	2009-12-07	2009.931782
NODE_0001082	2010-03-29	2010.238532
KR105216_1	2014-07-07	2014.513699
NODE_0001083	2010-06-24	2010.477933
NODE_0001084	2010-07-13	2010.529273
KU143801_1	2014-01-01	2014.000000
NODE_0001085	2012-10-03	2012.755546
KR653249_1	2014-10-16	2014.790411
NODE_0001086	2013-12-23	2013.975507
KR653242_1	2014-11-07	2014.850685
KR653254_1	2014-10-18	2014.795890
NODE_0001087	2010-09-10	2010.691948
NODE_0001088	2012-01-04	2012.010177
KR105340_1	2014-09-25	2014.732877
NODE_0001089	2012-01-23	2012.061516
KU296519_1	2015-02-13	2015.119178
NODE_0001090	2014-05-06	2014.342669
NODE_0001091	2014-12-16	2014.958250
KU296479_1	2015-01-10	2015.026027
KU296801_1	2015-01-04	2015.009589
NODE_0001092	2014-05-24	2014.394008
KU296806_1	2015-01-03	2015.006849
KU296533_1	2015-01-03	2015.006849
NODE_0001093	2010-11-08	2010.852312
NODE_0001094	2011-07-26	2011.566122
KU143782_1	2014-01-01	2014.000000
NODE_0001095	2011-09-17	2011.709990
KU143821_1	2014-01-01	2014.000000
NODE_0001096	2012-05-12	2012.361412
KU143830_1	2014-01-01	2014.000000
KU143789_1	--	--
NODE_0001097	2010-11-26	2010.903651
KU143810_1	2014-01-01	2014.000000
NODE_0001098	2012-03-19	2012.214625
KU296615_1	2015-03-02	2015.165753
NODE_0001099	2012-08-21	2012.638247
NODE_0001100	2012-09-29	2012.744259
NODE_0001101	2012-10-18	2012.795598
KU296503_1	2015-03-14	2015.198630
KU296389_1	2015-03-08	2015.182192
NODE_0001102	2014-05-19	2014.379920
NODE_0001103	2014-11-25	2014.899908
KU296437_1	2015-03-16	2015.204110
KU296390_1	2015-03-16	2015.204110
NODE_0001104	2014-11-03	2014.838636
KU296421_1	2015-03-22	2015.220548
NODE_0001105	2014-11-21	2014.889975
KU296412_1	2015-03-20	2015.215068
NODE_0001106	2014-12-10	2014.941315
KU296724_1	2015-03-13	2015.195890
KU296633_1	2015-03-16	2015.204110
NODE_0001107	2012-12-14	2012.953143
KU296753_1	2015-06-04	2015.423288
NODE_0001108	2012-12-19	2012.965546
KU296743_1	2015-04-11	2015.275342
NODE_0001109	2013-01-04	2013.009295
KU296450_1	2015-04-23	2015.308219
NODE_0001110	2013-01-24	2013.063254
KU296504_1	2015-05-13	2015.363014
NODE_0001111	2013-04-01	2013.246883
NODE_0001112	2014-05-21	2014.385678
KU296428_1	2015-06-18	2015.461644
NODE_0001113	2014-06-23	2014.474985
KU296556_1	2015-06-06	2015.428767
NODE_0001114	2014-07-13	2014.529671
KU296732_1	2015-05-18	2015.376712
NODE_0001115	2014-07-31	2014.578558
KU296523_1	2015-05-01	2015.330137
NODE_0001116	2014-07-31	2014.578558
KU296486_1	2015-06-04	2015.423288
NODE_0001117	2014-07-31	2014.578558
KU296422_1	2015-06-08	2015.434247
NODE_0001118	2014-07-31	2014.578558
KU296484_1	2015-05-15	2015.368493
NODE_0001119	2014-07-31	2014.578558
KU296757_1	2015-05-15	2015.368493
NODE_0001120	2014-10-08	2014.768224
NODE_0001121	2015-05-10	2015.355510
KU296617_1	2015-05-29	2015.406849
KU296837_1	2015-05-29	2015.406849
NODE_0001122	2014-10-08	2014.768224
KU296498_1	2015-05-27	2015.401370
NODE_0001123	2015-04-15	2015.284987
KU296426_1	2015-06-06	2015.428767
NODE_0001124	2015-05-08	2015.349644
KU296819_1	2015-05-27	2015.401370
KU296326_1	2015-06-10	2015.439726
NODE_0001125	2013-04-16	2013.289521
NODE_0001126	2015-01-25	2015.067957
KU296385_1	2015-06-03	2015.420548
NODE_0001127	2015-02-13	2015.119297
KU296327_1	2015-06-09	2015.436986
KU296740_1	2015-05-27	2015.401370
NODE_0001128	2013-05-04	2013.337528
NODE_0001129	2014-06-03	2014.421537
KU296325_1	2015-06-29	2015.491781
NODE_0001130	2014-09-30	2014.746166
NODE_0001131	2014-11-23	2014.894323
KU296342_1	2015-07-06	2015.510959
KU296404_1	2015-07-03	2015.502740
NODE_0001132	2014-12-26	2014.984915
NODE_0001133	2015-01-14	2015.036254
KU296649_1	2015-06-07	2015.431507
NODE_0001134	2015-05-28	2015.404825
KU296340_1	2015-06-16	2015.456164
KU296618_1	2015-06-21	2015.469863
NODE_0001135	2015-03-22	2015.220293
KU296522_1	2015-07-12	2015.527397
NODE_0001136	2015-04-10	2015.271633
KU296371_1	2015-07-13	2015.530137
KU296401_1	2015-07-13	2015.530137
NODE_0001137	2013-05-22	2013.388960
KU296399_1	2015-06-08	2015.434247
NODE_0001138	2013-05-25	2013.395141
NODE_0001139	2014-01-11	2014.029443
KU296843_1	2015-06-28	2015.489041
KU296298_1	2015-04-19	2015.297260
NODE_0001140	2013-06-09	2013.437241
KU296592_1	2015-06-04	2015.423288
NODE_0001141	2013-06-26	2013.482423
KU296712_1	2015-06-06	2015.428767
NODE_0001142	2013-07-11	2013.525727
NODE_0001143	2014-01-31	2014.084596
KU296417_1	2015-06-08	2015.434247
NODE_0001144	2014-02-19	2014.135935
KU296589_1	2015-06-08	2015.434247
NODE_0001145	2014-11-05	2014.845420
KU296625_1	2015-06-06	2015.428767
KU296802_1	2015-06-10	2015.439726
NODE_0001146	2013-07-11	2013.525727
NODE_0001147	2014-12-15	2014.953784
KU296440_1	2015-06-24	2015.478082
KU296571_1	2015-06-12	2015.445205
NODE_0001148	2013-09-29	2013.744247
NODE_0001149	2014-12-12	2014.946175
KU296685_1	2015-06-01	2015.415068
KU296322_1	2015-06-02	2015.417808
NODE_0001150	2013-09-29	2013.744247
KU296793_1	2015-06-09	2015.436986
NODE_0001151	2013-09-29	2013.744247
KU296846_1	2015-05-31	2015.412329
NODE_0001152	2013-09-29	2013.744247
KU296667_1	2015-06-12	2015.445205
NODE_0001153	2013-09-29	2013.744247
KU296804_1	2015-06-09	2015.436986
NODE_0001154	2013-09-29	2013.744247
KU296831_1	2015-04-29	2015.324658
NODE_0001155	2013-12-24	2013.979709
KU296518_1	2015-04-21	2015.302740
NODE_0001156	2014-06-07	2014.431383
NODE_0001157	2014-12-14	2014.952033
KU296668_1	2015-06-07	2015.431507
NODE_0001158	2015-01-02	2015.003373
KU296600_1	2015-06-06	2015.428767
KU296337_1	2015-06-04	2015.423288
NODE_0001159	2014-07-20	2014.548797
NODE_0001160	2014-10-13	2014.782722
KU296543_1	2015-06-16	2015.456164
KU296822_1	2015-06-28	2015.489041
NODE_0001161	2014-09-14	2014.702044
KU296555_1	2015-06-30	2015.494521
NODE_0001162	2014-11-05	2014.846562
KU296414_1	2015-06-08	2015.434247
NODE_0001163	2014-11-05	2014.846562
KU296353_1	2015-06-14	2015.450685
NODE_0001164	2014-11-05	2014.846562
KU296442_1	2015-06-09	2015.436986
NODE_0001165	2014-11-05	2014.846562
KU296488_1	2015-05-29	2015.406849
NODE_0001166	2014-12-25	2014.983126
KU296796_1	2015-06-13	2015.447945
NODE_0001167	2014-12-25	2014.983126
NODE_0001168	2014-12-28	2014.990963
KU296690_1	2015-07-05	2015.508219
NODE_0001169	2015-01-16	2015.042302
KU296306_1	2015-07-05	2015.508219
KU296666_1	2015-06-22	2015.472603
NODE_0001170	2015-02-20	2015.139198
NODE_0001171	2015-06-18	2015.462359
KU296580_1	2015-07-07	2015.513699
NODE_0001172	2015-08-18	2015.629483
KU296487_1	2015-09-06	2015.680822
KU296821_1	2015-09-07	2015.683562
NODE_0001173	2015-07-14	2015.532858
KU296462_1	2015-09-04	2015.675342
NODE_0001174	2015-07-14	2015.532858
NODE_0001175	2015-08-08	2015.601361
KU296775_1	2015-08-28	2015.656164
KU296455_1	2015-09-07	2015.683562
NODE_0001176	2015-07-14	2015.532858
KU296654_1	2015-09-09	2015.689041
KU296424_1	2015-09-06	2015.680822
NODE_0001177	2010-01-04	2010.010444
NODE_0001178	2010-11-08	2010.852887
NODE_0001179	2010-11-27	2010.904226
NODE_0001180	2011-08-12	2011.612958
KU296812_1	2014-12-02	2014.919178
KU296774_1	2014-12-02	2014.919178
NODE_0001181	2011-02-24	2011.149164
KR105332_1	2014-09-25	2014.732877
NODE_0001182	2013-06-11	2013.442483
KR105336_1	2014-09-25	2014.732877
KR105335_1	2014-09-25	2014.732877
NODE_0001183	2010-11-27	2010.904226
NODE_0001184	2013-12-13	2013.948661
KU143794_1	2014-01-01	2014.000000
KU143793_1	2014-01-01	2014.000000
NODE_0001185	2010-12-15	2010.955566
KR105282_1	2014-08-13	2014.615068
NODE_0001186	2011-03-10	2011.186348
NODE_0001187	2012-01-20	2012.052581
KR653232_1	2014-09-23	2014.727397
NODE_0001188	2013-11-07	2013.851338
KU296464_1	2015-01-17	2015.045205
NODE_0001189	2013-11-26	2013.902677
KU296813_1	2015-01-21	2015.056164
KU296386_1	2015-01-14	2015.036986
NODE_0001190	2011-03-10	2011.186348
NODE_0001191	2011-07-14	2011.532473
KU143828_1	2014-01-01	2014.000000
NODE_0001192	2012-06-30	2012.496565
KR105285_1	2014-08-14	2014.617808
NODE_0001193	2012-07-19	2012.547905
KR653246_1	2014-09-03	2014.672603
NODE_0001194	2014-11-16	2014.876228
KU296572_1	2015-01-10	2015.026027
NODE_0001195	2014-11-27	2014.905673
KU296343_1	2015-01-04	2015.009589
NODE_0001196	2014-12-14	2014.952794
KU296540_1	2015-01-03	2015.006849
NODE_0001197	2014-12-21	2014.970813
KU296656_1	2015-01-10	2015.026027
KU296816_1	2015-01-03	2015.006849
NODE_0001198	2011-03-10	2011.186348
KU143834_1	2014-01-01	2014.000000
NODE_0001199	2011-09-30	2011.746257
KR653285_1	2014-10-24	2014.812329
NODE_0001200	2011-09-30	2011.746257
NODE_0001201	2011-09-30	2011.746257
NODE_0001202	2015-01-01	2015.000000
KY426707_1	2015-01-01	2015.000000
KU296736_1	2015-02-22	2015.143836
NODE_0001203	2015-04-02	2015.251400
MF599511_1	2015-04-21	2015.302740
MF599510_1	2015-04-21	2015.302740
NODE_0001204	2013-03-05	2013.173331
KU143826_1	2014-01-01	2014.000000
NODE_0001205	2013-03-24	2013.224670
KP728283_1	2014-11-21	2014.889041
NODE_0001206	2013-04-11	2013.276009
NODE_0001207	2014-05-25	2014.397240
KU296482_1	2015-01-19	2015.050685
NODE_0001208	2014-10-17	2014.792474
KU296505_1	2015-01-21	2015.056164
NODE_0001209	2014-12-26	2014.985647
KU296382_1	2015-01-20	2015.053425
KU296672_1	2015-01-14	2015.036986
NODE_0001210	2014-03-06	2014.176246
KU296612_1	2015-03-23	2015.223288
NODE_0001211	2014-03-25	2014.227586
NODE_0001212	2014-08-28	2014.656074
KU296677_1	2015-03-05	2015.173973
KU296660_1	2015-03-14	2015.198630
NODE_0001213	2014-04-13	2014.281411
NODE_0001214	2015-01-22	2015.057822
KU296552_1	2015-02-26	2015.154795
NODE_0001215	2015-02-14	2015.122350
KU296725_1	2015-03-10	2015.187671
KU296624_1	2015-03-05	2015.173973
NODE_0001216	2014-05-02	2014.332750
NODE_0001217	2015-02-09	2015.108935
KU296828_1	2015-03-01	2015.163014
KU296529_1	2015-02-28	2015.160274
NODE_0001218	2014-05-21	2014.384090
KU296305_1	2015-02-28	2015.160274
NODE_0001219	2014-05-21	2014.384090
KU296478_1	2015-02-28	2015.160274
NODE_0001220	2015-01-04	2015.008341
KU296471_1	2015-02-28	2015.160274
NODE_0001221	2015-01-22	2015.059681
KU296362_1	2015-02-26	2015.154795
NODE_0001222	2015-02-12	2015.115566
KU296752_1	2015-02-28	2015.160274
KU296509_1	2015-03-03	2015.168493
NODE_0001223	2010-01-04	2010.010444
NODE_0001224	2010-01-17	2010.045300
NODE_0001225	2010-01-17	2010.045300
NODE_0001226	2010-11-13	2010.868120
NODE_0001227	2013-05-09	2013.353192
KU143780_1	2014-01-01	2014.000000
KR105289_1	2014-08-15	2014.620548
NODE_0001228	2010-11-13	2010.868120
NODE_0001229	2010-11-13	2010.868120
NODE_0001230	2011-06-18	2011.461535
KR653229_1	2014-09-23	2014.727397
NODE_0001231	2012-01-17	2012.046263
KU143832_1	2014-01-01	2014.000000
NODE_0001232	2012-05-30	2012.411337
KU143811_1	2014-01-01	2014.000000
KU143775_1	2014-01-01	2014.000000
NODE_0001233	2010-11-13	2010.868120
KU143818_1	2014-01-01	2014.000000
NODE_0001234	2011-08-19	2011.631863
KU143784_1	2014-01-01	2014.000000
NODE_0001235	2012-08-12	2012.613097
KU143788_1	2014-01-01	2014.000000
NODE_0001236	2012-11-02	2012.836610
KU143791_1	2014-01-01	2014.000000
KU143787_1	2014-01-01	2014.000000
NODE_0001237	2012-01-11	2012.029928
NODE_0001238	2013-03-10	2013.188297
KR653239_1	2014-08-22	2014.639726
NODE_0001239	2013-03-29	2013.239636
NODE_0001240	2013-12-21	2013.971328
KR105329_1	2014-09-21	2014.721918
NODE_0001241	2014-01-09	2014.022667
KR105322_1	2014-09-15	2014.705479
KR105307_1	2014-09-04	2014.675342
NODE_0001242	2013-07-25	2013.561967
KR653231_1	2014-11-13	2014.867123
NODE_0001243	2013-08-12	2013.613306
KR105334_1	2014-09-25	2014.732877
KR105281_1	2014-08-13	2014.615068
NODE_0001244	2012-09-12	2012.698270
KR534524_1	2014-09-11	2014.694521
NODE_0001245	2012-10-01	2012.749609
NODE_0001246	2012-10-20	2012.800949
KR534526_1	2014-09-15	2014.705479
NODE_0001247	2013-02-02	2013.088208
KR534517_1	2014-08-20	2014.634247
NODE_0001248	2013-02-02	2013.088208
KR105291_1	2014-08-15	2014.620548
NODE_0001249	2013-09-16	2013.707667
KR105318_1	2014-09-14	2014.702740
NODE_0001250	2013-09-16	2013.707667
KR653287_1	2014-09-03	2014.672603
NODE_0001251	2013-11-29	2013.909612
KR105308_1	2014-09-05	2014.678082
KR105312_1	2014-09-10	2014.691781
NODE_0001252	2012-11-25	2012.900628
NODE_0001253	2013-01-20	2013.054646
KR653289_1	2014-10-01	2014.749315
NODE_0001254	2014-07-16	2014.539072
KR105297_1	2014-08-17	2014.626027
KR105267_1	2014-08-04	2014.590411
NODE_0001255	2014-03-22	2014.219871
NODE_0001256	2014-07-26	2014.566293
KR534566_1	2014-10-20	2014.801370
KR534564_1	2014-10-18	2014.795890
NODE_0001257	2014-08-31	2014.665099
KR534578_1	2014-09-19	2014.716438
KR534531_1	2014-09-21	2014.721918
NODE_0001258	2010-08-16	2010.624269
KU143797_1	2014-01-01	2014.000000
NODE_0001259	2010-09-04	2010.675609
NODE_0001260	2011-02-12	2011.115646
NODE_0001261	2012-12-14	2012.950895
KR653252_1	2014-08-20	2014.634247
NODE_0001262	2013-01-01	2013.002234
KR105333_1	2014-09-25	2014.732877
NODE_0001263	2013-01-20	2013.053573
KR653261_1	2014-09-24	2014.730137
NODE_0001264	2014-03-10	2014.188128
KR105339_1	2014-09-25	2014.732877
NODE_0001265	2014-03-29	2014.239468
KR105338_1	2014-09-25	2014.732877
KR105337_1	2014-09-25	2014.732877
NODE_0001266	2011-08-19	2011.630955
NODE_0001267	2012-05-01	2012.331994
KU143833_1	2014-01-01	2014.000000
KU296410_1	2015-01-05	2015.012329
NODE_0001268	2011-09-07	2011.682294
KU143817_1	2014-01-01	2014.000000
NODE_0001269	2012-02-08	2012.105683
NODE_0001270	2012-02-27	2012.157023
KU143779_1	2014-01-01	2014.000000
MF599508_1	2015-04-06	2015.261644
NODE_0001271	2014-02-17	2014.130974
KY426717_1	2015-01-01	2015.000000
NODE_0001272	2014-03-08	2014.182313
NODE_0001273	2014-11-16	2014.874815
KY426732_1	2015-01-01	2015.000000
NODE_0001274	2014-12-05	2014.926154
KY426697_1	2015-01-01	2015.000000
NODE_0001275	2014-12-18	2014.963453
KY426716_1	2015-01-01	2015.000000
NODE_0001276	2015-01-01	2015.000000
KY426712_1	2015-01-01	2015.000000
KY426720_1	2015-01-01	2015.000000
NODE_0001277	2014-03-27	2014.233653
KU296809_1	2015-02-24	2015.149315
NODE_0001278	2014-03-27	2014.233653
KU296297_1	2015-02-21	2015.141096
NODE_0001279	2014-10-19	2014.798213
KU296521_1	2015-03-22	2015.220548
NODE_0001280	2015-01-14	2015.036090
KU296394_1	2015-03-06	2015.176712
NODE_0001281	2015-02-06	2015.100515
KU296355_1	2015-02-25	2015.152055
KU296595_1	2015-03-06	2015.176712
NODE_0001282	2010-09-23	2010.726948
NODE_0001283	2010-10-12	2010.778287
NODE_0001284	2010-10-30	2010.829627
KU143786_1	2014-01-01	2014.000000
NODE_0001285	2013-03-02	2013.166999
NODE_0001286	2014-10-10	2014.774754
KU296300_1	2015-03-10	2015.187671
NODE_0001287	2014-10-29	2014.826093
KU296577_1	2015-03-03	2015.168493
KU296445_1	2015-03-14	2015.198630
NODE_0001288	2013-03-21	2013.218338
KR653226_1	2014-10-18	2014.795890
NODE_0001289	2014-03-01	2014.162337
KR653256_1	2014-11-03	2014.839726
NODE_0001290	2014-03-21	2014.217780
KR653268_1	2014-10-24	2014.812329
NODE_0001291	2014-05-10	2014.353719
KR653264_1	2014-11-07	2014.850685
KR653253_1	2014-11-03	2014.839726
NODE_0001292	2010-10-12	2010.778287
NODE_0001293	2012-12-19	2012.965383
KU143814_1	2014-01-01	2014.000000
KU143776_1	2014-01-01	2014.000000
NODE_0001294	2011-02-21	2011.142201
KU143813_1	2014-01-01	2014.000000
NODE_0001295	2011-10-17	2011.792332
NODE_0001296	2011-11-04	2011.843671
KR653272_1	2014-10-26	2014.817808
KU296490_1	2015-03-29	2015.239726
NODE_0001297	2011-11-03	2011.840085
KU143823_1	2014-01-01	2014.000000
NODE_0001298	2012-06-20	2012.467724
NODE_0001299	2013-05-04	2013.339089
KU143822_1	2014-01-01	2014.000000
KU143785_1	2014-01-01	2014.000000
NODE_0001300	2012-09-30	2012.747086
NODE_0001301	2014-10-11	2014.777428
KR653258_1	2014-10-30	2014.828767
KR653248_1	2014-10-31	2014.831507
NODE_0001302	2012-12-15	2012.953630
KP701371_1	2014-11-25	2014.900000
NODE_0001303	2014-05-21	2014.383971
KR653299_1	2014-11-15	2014.872603
KR653243_1	2014-11-15	2014.872603
NODE_0001304	2010-10-30	2010.829627
NODE_0001305	2011-11-04	2011.841258
MH470382_1	2015-03-17	2015.206849
NODE_0001306	2012-07-22	2012.554806
KR653240_1	2014-11-06	2014.847945
NODE_0001307	2012-08-09	2012.606145
NODE_0001308	2013-09-27	2013.737349
KR105275_1	2014-08-10	2014.606849
NODE_0001309	2013-10-15	2013.788689
KR105294_1	2014-08-16	2014.623288
NODE_0001310	2014-05-28	2014.404528
KR105345_1	2014-09-27	2014.738356
KR105346_1	2014-09-27	2014.738356
NODE_0001311	2012-08-28	2012.657485
KU296334_1	2015-01-05	2015.012329
NODE_0001312	2012-09-16	2012.708824
KR105347_1	2014-09-27	2014.738356
NODE_0001313	2012-09-16	2012.708824
KU296734_1	2015-01-04	2015.009589
NODE_0001314	2013-04-22	2013.305379
KT946869_1	2014-12-19	2014.965753
KU296596_1	2015-01-15	2015.039726
NODE_0001315	2010-11-18	2010.880966
NODE_0001316	2010-12-07	2010.932305
KR653260_1	2014-09-28	2014.741096
NODE_0001317	2010-12-26	2010.983645
NODE_0001318	2012-01-17	2012.044246
KU296356_1	2015-01-06	2015.015068
KR653281_1	2014-12-26	2014.984932
NODE_0001319	2011-01-13	2011.034984
KU296629_1	2015-01-01	2015.001370
NODE_0001320	2015-12-24	2015.980081
KX121193_1	2016-01-12	2016.031421
KX121194_1	2016-01-20	2016.053279
NODE_0001321	2012-01-07	2012.017262
NODE_0001322	2013-01-18	2013.046590
KU296551_1	2014-12-08	2014.935616
NODE_0001323	2013-05-22	2013.387954
KR653228_1	2014-11-01	2014.834247
KU296454_1	2015-09-12	2015.697260
NODE_0001324	2013-05-16	2013.372369
KU296332_1	2014-12-28	2014.990411
NODE_0001325	2013-06-04	2013.423709
KU296663_1	2014-12-31	2014.998630
NODE_0001326	2013-06-23	2013.475048
KU296814_1	2014-12-28	2014.990411
KU296605_1	2015-01-15	2015.039726
NODE_0001327	2011-04-08	2011.266100
KM233099_1	2014-06-17	2014.458904
NODE_0001328	2011-04-26	2011.317440
KR105253_1	2014-07-20	2014.549315
NODE_0001329	2011-05-15	2011.368779
KR534507_1	2014-07-24	2014.560274
NODE_0001330	2011-05-15	2011.368779
KM233098_1	2014-06-16	2014.456164
NODE_0001331	2011-05-15	2011.368779
NODE_0001332	2012-03-12	2012.194278
KR534522_1	2014-08-28	2014.656164
NODE_0001333	2012-04-01	2012.248963
KR105228_1	2014-07-11	2014.524658
NODE_0001334	2012-04-17	2012.292812
KR105270_1	2014-08-05	2014.593151
NODE_0001335	2012-05-05	2012.343497
KR105304_1	2014-08-28	2014.656164
NODE_0001336	2012-05-23	2012.391440
KM233048_1	2014-06-09	2014.436986
NODE_0001337	2012-06-10	2012.441401
KR105240_1	2014-07-15	2014.535616
NODE_0001338	2012-06-12	2012.446586
KR534529_1	2014-09-21	2014.721918
NODE_0001339	2012-07-02	2012.500478
KM233110_1	2014-06-18	2014.461644
NODE_0001340	2012-07-16	2012.538317
NODE_0001341	2013-07-21	2013.551836
KR534534_1	2014-09-24	2014.730137
KR534533_1	2014-09-24	2014.730137
NODE_0001342	2012-08-02	2012.585792
KR534515_1	2014-08-16	2014.623288
NODE_0001343	2012-08-04	2012.591137
KM233104_1	2014-06-17	2014.458904
NODE_0001344	2012-08-20	2012.636445
NODE_0001345	2014-04-30	2014.327022
KR534579_1	2014-09-24	2014.730137
KR534527_1	2014-09-19	2014.716438
NODE_0001346	2012-09-08	2012.686271
NODE_0001347	2013-09-17	2013.710690
KR105213_1	2014-07-05	2014.508219
NODE_0001348	2013-10-06	2013.762029
KR105268_1	2014-08-05	2014.593151
NODE_0001349	2014-07-16	2014.539072
KR105269_1	2014-08-05	2014.593151
KR105266_1	2014-08-04	2014.590411
NODE_0001350	2012-09-26	2012.737352
NODE_0001351	2013-09-17	2013.712027
KR105251_1	2014-07-19	2014.546575
KR105226_1	2014-07-11	2014.524658
NODE_0001352	2012-10-10	2012.775516
KR105217_1	2014-07-08	2014.516438
NODE_0001353	2012-10-30	2012.830202
KR534516_1	2014-08-19	2014.631507
NODE_0001354	2012-11-16	2012.876284
KR105202_1	2014-06-18	2014.461644
NODE_0001355	2012-11-16	2012.876284
NODE_0001356	2013-03-17	2013.207000
KR105258_1	2014-07-21	2014.552055
NODE_0001357	2013-09-27	2013.738959
NODE_0001358	2013-12-02	2013.920171
KR105252_1	2014-07-19	2014.546575
NODE_0001359	2014-03-25	2014.230090
KR105232_1	2014-07-14	2014.532877
NODE_0001360	2014-04-13	2014.281429
KR105235_1	2014-07-14	2014.532877
KR105295_1	2014-08-17	2014.626027
NODE_0001361	2013-12-07	2013.932470
KR105263_1	2014-08-03	2014.587671
NODE_0001362	2014-01-30	2014.080191
NODE_0001363	2014-07-26	2014.566469
KR105288_1	2014-08-14	2014.617808
KR105287_1	2014-08-14	2014.617808
NODE_0001364	2014-07-28	2014.570632
KP240931_1	2014-09-13	2014.700000
NODE_0001365	2014-08-20	2014.633371
KT589390_1	2014-09-17	2014.710959
KT589389_1	2014-09-07	2014.683562
NODE_0001366	2012-12-05	2012.927623
NODE_0001367	2012-12-05	2012.927623
KU296836_1	2015-01-04	2015.009589
NODE_0001368	2013-10-23	2013.808390
KM233115_1	2014-06-18	2014.461644
KR105206_1	2014-06-21	2014.469863
NODE_0001369	2012-12-27	2012.987056
KR534520_1	2014-08-26	2014.650685
NODE_0001370	2013-01-15	2013.039404
NODE_0001371	2013-07-22	2013.554940
KR653235_1	2014-09-04	2014.675342
KR534554_1	2014-10-09	2014.771233
NODE_0001372	2013-02-04	2013.095669
KR534508_1	2014-07-24	2014.560274
NODE_0001373	2013-02-20	2013.137925
KR534521_1	2014-08-28	2014.656164
NODE_0001374	2013-03-07	2013.180418
KR534586_1	2014-07-24	2014.560274
NODE_0001375	2013-03-27	2013.235220
KR534587_1	2014-08-26	2014.650685
NODE_0001376	2013-04-14	2013.283467
KU296707_1	2015-02-06	2015.100000
NODE_0001377	2013-04-17	2013.291515
KM233061_1	2014-06-10	2014.439726
NODE_0001378	2013-05-07	2013.346759
KR534519_1	2014-08-22	2014.639726
NODE_0001379	2013-05-23	2013.390849
KM233112_1	2014-06-18	2014.461644
NODE_0001380	2013-05-23	2013.390849
KR534511_1	2014-08-02	2014.584932
NODE_0001381	2013-05-23	2013.390849
KR105227_1	2014-07-11	2014.524658
NODE_0001382	2013-06-11	2013.442189
NODE_0001383	2013-06-30	2013.493528
KR105260_1	2014-07-22	2014.554795
NODE_0001384	2014-04-10	2014.273135
KR105259_1	2014-08-05	2014.593151
KU296726_1	2014-12-13	2014.949315
NODE_0001385	2013-06-11	2013.442189
KR105205_1	2014-06-19	2014.464384
NODE_0001386	2013-06-11	2013.442189
NODE_0001387	2014-08-26	2014.651400
KR534525_1	2014-09-14	2014.702740
KR534584_1	2014-10-02	2014.752055
NODE_0001388	2013-06-11	2013.442189
KR105290_1	2014-08-15	2014.620548
NODE_0001389	2013-06-11	2013.442189
KR105262_1	2014-08-01	2014.582192
NODE_0001390	2013-06-11	2013.442189
NODE_0001391	2013-10-24	2013.812134
KR105204_1	2014-06-19	2014.464384
KR105237_1	2014-07-14	2014.532877
NODE_0001392	2013-06-24	2013.479405
KR653278_1	2014-09-07	2014.683562
NODE_0001393	2013-07-13	2013.530745
KR534532_1	2014-09-22	2014.724658
NODE_0001394	2013-07-13	2013.530745
KR105203_1	2014-06-17	2014.458904
NODE_0001395	2013-11-06	2013.847608
KM233102_1	2014-06-16	2014.456164
KR817244_1	2014-07-12	2014.527397
NODE_0001396	2011-12-01	2011.916822
NODE_0001397	2012-10-25	2012.815752
KR534577_1	2014-09-18	2014.713699
